개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3190000,2.02332E+17,보라매공원,2F_보라매공원 관리사무실 2층,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,과기정통부,02-1644-0420,37.49489539,126.9194903,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,상도근린공원,공원-118,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 상도동 산 75-4,서울특별시 동작구 상도동 산 75-4,서울특별시 동작구청,02-820-1224,37.491777,126.936441,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,보라매공원,CCTV3번폴대,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,과기정통부,02-1644-0420,37.49148885,126.9167727,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,중앙대학교 인근거리,장수불고기앞 보도 사거리cctv,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 흑석로 115,서울특별시 동작구 흑석동 180-4,과기정통부,02-1644-0420,37.50899,126.96158,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작구다문화가족지원센터,지하1층 복도,서울특별시,동작구,관공서,임대망,Public WiFi@Seoul,201901,서울특별시 동작구 동작대로 29길 63-26,서울특별시 동작구 사당동 1136-1,서울특별시,02-1544-8585,37.4883609,126.9775741,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,서달산공원,공원-109,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 상도로 53길70,서울특별시 동작구 상도동 430,서울특별시 동작구청,02-820-1224,37.503635,126.954651,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,사당4동주민센터인근거리,사당4동주민센터인근거리,서울특별시,동작구,기타,동작구,Public WiFi@Seoul,202211,서울특별시 동작구,서울특별시 동작구 사당동 316-42,서울특별시 동작구청,02-820-1369,37.481829,126.974358,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,노량진 먹자골목,방범-490,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 만양로 14가길 27,서울특별시 동작구 노량진동 117-21,서울특별시 동작구청,02-820-1224,37.512856,126.944756,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,상도동 도화공원,CCTV폴대상단,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 성대로17길 52,서울특별시 동작구,과기정통부,02-1644-0420,37.49989013,126.9352348,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,숭실대학교,커피나무앞,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 상도로61길 72 맞은편,서울특별시 동작구,과기정통부,02-1644-0420,37.494476,126.958645,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,쌈지공원,동작구청현관우측,서울특별시,동작구,기타,동작구,Public WiFi@Seoul,201901,서울특별시 동작구 장승배기로 161,서울특별시 동작구 노량진동 47-2,서울특별시,02-820-1369,37.512,126.94,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,노량진수산시장,2층 수산시장 #5,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202312,서울특별시 동작구 노들로 674,서울특별시 동작구 노량진동 334,서울특별시 동작구청,02-820-2860,37.514845,126.9376634,2024-07-24,I,2026-05-15 18:45,2024-07-31 14:34
3190000,2.02332E+17,동작종합사회복지관,동작종합사회복지관 3층,서울특별시,동작구,서민·복지시설,LGU+,Public WiFi@Seoul,202204,"서울특별시 동작구 등용로 47, 3층",서울특별시 동작구 대방동 5-1,과기정통부,02-1644-0420,37.50576,126.93334,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작구민체육센터,수영장로비,서울특별시,동작구,지역문화시설,KT,Public WiFi@Seoul,202001,서울특별시 동작구 여의대방로16길 53,서울특별시 동작구 신대방동 460-1,서울특별시,02-1544-8585,37.494661,126.916753,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,중앙대학교 인근거리,큰맘할매순대국앞(어린이안전_030),서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 서달로 167,서울특별시 동작구 흑석동 102-1,과기정통부,02-1644-0420,37.508055,126.962953,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,사당역먹자골목,뚱보집앞(방범_225),서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202204,서울특별시 동작구 남부순환로271길 35,서울특별시 동작구 사당동 1032-50,과기정통부,02-1644-0420,37.478404,126.980086,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,대방청소년문화의집,1층입구광장벽면,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 여의대방로26길 71,서울특별시 동작구 신대방동 722,과기정통부,02-1644-0420,37.49934461,126.9243161,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,쌈지공원,쌈지공원,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,201812,,서울특별시 동작구 상도동 415-1,서울특별시,02-2133-2864,37.5001031,126.9494169,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,노들나루공원,노들나루공원,서울특별시,동작구,기타,SKT,Public WiFi@Seoul,201812,서울특별시 동작구 노량진로 247(서울특별시 동작구 본동),서울특별시 동작구 서울특별시 동작구 본동 258-1,서울특별시,02-2133-2864,37.5135732,126.953718,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,중앙대학교 인근거리,흑석빗물펌프장cctv,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 서달로 175,서울특별시 동작구 흑석동 4-8,과기정통부,02-1644-0420,37.508214,126.962954,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,약수작은도서관,3층 문화교실,서울특별시,동작구,지역문화시설,SKT,Public WiFi@Seoul,201901,서울특별시 동작구 양녕로22바길 64,서울특별시 동작구 상도동 211-77,과기정통부,02-1544-8585,37.497841,126.947417,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,숭실대 앞 분수대 거리,숭실대 앞 분수대 거리,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,201812,,서울특별시 동작구 상도동 511,서울특별시,02-2133-2864,37.4962518,126.9573151,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,동작발달장애인평생교육센터,동작발달장애인평생교육센터 1층,서울특별시,동작구,교육시설,LGU+,Public WiFi@Seoul,202204,서울특별시 동작구 사당로 253-3 1층,서울특별시 동작구 사당동 324-14,과기정통부,02-1644-0420,37.48361,126.97562,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,중소기업창업지원센터,3층복도,서울특별시,동작구,관공서,임대망,Public WiFi@Seoul,201901,서울특별시 동작구 상도로 35,서울특별시 동작구 대방동 396-11,서울특별시,02-1544-8585,37.4999683,126.9244289,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작구민체육센터,체육관,서울특별시,동작구,지역문화시설,KT,Public WiFi@Seoul,202001,서울특별시 동작구 여의대방로16길 53,서울특별시 동작구 신대방동 460-1,서울특별시,02-1544-8585,37.494661,126.916753,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,본동종합사회복지관,1층로비,서울특별시,동작구,서민·복지시설,SKT,Public WiFi@Seoul,201901,서울특별시 동작구 노량진로 32길 79,서울특별시 동작구 본동16-3,서울특별시,02-1544-8585,37.5105025,126.956884,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,보라매안전체험관,1층 박물관,서울특별시,동작구,관공서,SKT,Public WiFi@Seoul,202001,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,서울특별시,02-1544-8585,37.492828,126.916943,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,양지공원,방범-440,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 사당동 316-37,서울특별시 동작구 사당동 316-37,서울특별시 동작구청,02-820-1224,37.479851,126.973835,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02432E+17,삼일공원,신설 #1-7,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 사당로 23길 93,서울특별시 동작구 사당동 산 24-17,서울특별시 동작구청,02-820-1224,37.486355,126.973751,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,동작구청 앞 거리(버스정류소),동작구청 앞 거리(버스정류소),서울특별시,동작구,기타,SKT,Public WiFi@Seoul,201812,서울특별시 동작구 장승배기로 161,서울특별시 동작구 노량진동 47-2,서울특별시,02-2133-2864,37.512537,126.939357,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,보라매안전체험관,지하1층 로비,서울특별시,동작구,관공서,SKT,Public WiFi@Seoul,202001,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,서울특별시,02-1544-8585,37.492828,126.916943,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,까망돌어린이공원,CCTV폴대 상단,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 흑석동 335-10,서울특별시 동작구 흑석동 335-10,과기정통부,02-1644-0420,37.5066159,126.9643425,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작청소년성문화센터,교육실,서울특별시,동작구,지역문화시설,KT,Public WiFi@Seoul,201901,"서울특별시 동작구 여의대방로20길33, 자유회관1층",서울특별시 동작구 신대방동 722,서울특별시,02-1544-8585,37.4932343,126.9197115,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작청소년문화의집,1F_다목적실,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 상도로15바길 5,서울특별시 동작구 신대방동 722,과기정통부,02-1644-0420,37.50406051,126.9332638,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,청년카페 야외,청년카페 건물외벽(1층),서울특별시,동작구,지역문화시설,동작구,Public WiFi@Seoul,202101,서울특별시 동작구 노량진로32길 29-6,서울특별시 동작구 본동 8-10,서울특별시 동작구청,02-820-1369,37.512261,126.95697,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작구의회,민원실,서울특별시,동작구,관공서,SKT,Public WiFi Free,201812,서울특별시 동작구 장승배기로 161,서울특별시 동작구 사당동 324-14,과기정통부,1899-4876,37.512537,126.939357,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,약수작은도서관,1층 자료실,서울특별시,동작구,지역문화시설,SKT,Public WiFi@Seoul,201901,서울특별시 동작구 양녕로22바길 64,서울특별시 동작구 상도동 211-77,과기정통부,02-1544-8585,37.497841,126.947417,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작지역아동센터,동작지역아동센터,서울특별시,동작구,서민·복지시설,LGU+,Public WiFi@Seoul,202204,서울특별시 동작구 국사봉길 18. 3층,서울특별시 동작구 신대방동 338-22,과기정통부,02-1644-0420,37.49837,126.92895,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,중앙대학교 인근거리,방범-381 cctv 함체,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 흑석로7길 25,서울특별시 동작구 흑석동 203-7,과기정통부,02-1644-0420,37.50784231,126.957426,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,까치산근린공원,공원-116,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 사당동 708-721,서울특별시 동작구 사당동 708-721,서울특별시 동작구청,02-820-1224,37.479944,126.967591,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,보라매청소년수련관,슬기동 다이나믹홀,서울특별시,동작구,지역문화시설,KT,Public WiFi@Seoul,201901,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,서울특별시,02-1544-8585,37.4932342,126.9197115,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작구보건소,동작구보건소,서울특별시,동작구,관공서,동작구,Public WiFi@Seoul,202211,서울특별시 동작구 장승배기로10길 42,서울특별시 동작구 상도동 176-3,서울특별시 동작구청,02-820-1369,37.504446,126.941212,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,삼일공원,신설 #1-8,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 사당로 23길 93,서울특별시 동작구 사당동 산 24-17,서울특별시 동작구청,02-820-1224,37.485887,126.974736,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02432E+17,장승배기역 부근,방범-529,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 노량진동 310-95,서울특별시 동작구 노량진동 310-95,서울특별시 동작구청,02-820-1224,37.505884,126.939749,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,대방동 주민전산교육장,대방동 주민전산교육장,서울특별시,동작구,관공서,LGU+,Public WiFi@Seoul,201812,서울특별시 동작구 상도로 33 4층,서울특별시 동작구 대방동 396-5,서울특별시,02-2133-2864,37.5261004,126.8970997,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,노량진학원가,노량진동 83-7 앞 cctv 함체,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 노량진로14길 29,서울특별시 동작구 노량진동 83-7,과기정통부,02-1644-0420,37.51243905,126.9425409,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,사당4동주민센터인근거리,사당4동주민센터인근거리,서울특별시,동작구,기타,동작구,Public WiFi@Seoul,202211,서울특별시 동작구,서울특별시 동작구 사당동 732-3,서울특별시 동작구청,02-820-1369,37.481169,126.973345,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,본동 도시재생구역,방범164 cctv 함체,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 노량진로26길 47,서울특별시 동작구 본동 51-2,과기정통부,02-1644-0420,37.51054451,126.9553225,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,보라매안전체험관,3층 체험동 (총 2개),서울특별시,동작구,관공서,SKT,Public WiFi@Seoul,202001,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,서울특별시,02-1544-8585,37.492828,126.916943,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,숭실학교대 인근거리,방범-122 cctv 폴대_3,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 상도로60가길 13,서울특별시 동작구 상도동 126-51,과기정통부,02-1644-0420,37.4932957,126.9543513,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,흑석체육센터,헬스장,서울특별시,동작구,지역문화시설,HCN,Public WiFi@Seoul,202001,서울특별시 동작구 현충로 73,서울특별시 동작구 흑석동 116-1,서울특별시,02-1544-8585,37.509989,126.963455,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작노인종합복지관,1F_의료실,서울특별시,동작구,서민·복지시설,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 상도로 11길 7,서울특별시 동작구 대방동 335-10,과기정통부,02-1644-0420,37.50036864,126.9291058,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,노량진근린공원,여의대방로44길 39(공원관리소),서울특별시,동작구,기타,동작구,Public WiFi@Seoul,201901,서울특별시 동작구 여의대방로44길 39,서울특별시 동작구 대방동 519,서울특별시,02-1544-8585,37.51,126.928,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,사당4동주민센터인근거리,사당4동주민센터인근거리,서울특별시,동작구,기타,동작구,Public WiFi@Seoul,202211,서울특별시 동작구,서울특별시 동작구 사당동 278-31,서울특별시 동작구청,02-820-1369,37.482568,126.970085,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,산새어린이공원,CCTV폴대 상단,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구,서울특별시 동작구 현충로12길 101,과기정통부,02-1644-0420,37.50395649,126.9680899,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,꿈나래 어린이공원,공원-55-1,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 만양로 6,서울특별시 동작구 상도동 903,서울특별시 동작구청,02-820-1224,37.506408,126.949555,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,노량진학원가,G25시편의점앞(방범_002),서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202204,서울특별시 동작구 노량진로8길 40,서울특별시 동작구 노량진동 258-42,과기정통부,02-1644-0420,37.512559,126.937612,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,대방동 주민센터,대방동 주민센터,서울특별시,동작구,관공서,SKT,Public WiFi@Seoul,201812,서울특별시 동작구 여의대방로44길 20,서울특별시 동작구 대방동 350-9,서울특별시,02-2133-2864,37.508335,126.926258,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,사당3동주민센터,사당3동주민센터,서울특별시,동작구,관공서,동작구,Public WiFi@Seoul,202211,서울특별시 동작구 사당로17길 31 1층,서울특별시 동작구 사당동 256-1,서울특별시 동작구청,02-820-1369,37.484549,126.973497,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,서울특별시 동작구 노량진2동,민원실,서울특별시,동작구,관공서,SKT,Public WiFi Free,201812,서울특별시 동작구 장승배기로19길 48,서울특별시 동작구 노량진동 302-97,과기정통부,1899-4876,37.508509,126.937352,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,동작청소년문화의집,B1F_음악연습실,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 상도로15바길 5,서울특별시 동작구 신대방동 722,과기정통부,02-1644-0420,37.50406051,126.9332638,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,용양봉저정 관리사무소 인근,용양봉저정 관리사무소 인근 전주,서울특별시,동작구,관광,동작구,Public WiFi@Seoul,202101,서울특별시 동작구 노량진로32길 14-7,서울특별시 동작구 본동 10-30,서울특별시 동작구청,02-820-1369,37.51271,126.95697,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작청소년문화의집,B1F_로비,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 상도로15바길 5,서울특별시 동작구 신대방동 722,과기정통부,02-1644-0420,37.50406051,126.9332638,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,상도4동 주민센터,상도4동 주민센터,서울특별시,동작구,관공서,SKT,Public WiFi@Seoul,201812,서울특별시 동작구 성대로29길 53,서울특별시 동작구 상도동 188-81,서울특별시,02-2133-2864,37.5006061,126.937786,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,사당5동주민센터,사당5동 주민센터,서울특별시,동작구,관공서,SKT,Public WiFi@Seoul,201812,서울특별시 동작구 사당로2가길 219,서울특별시 동작구 사당동 228-11,서울특별시,02-2133-2864,37.4856709,126.967001,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,청년카페 2층,벽면,서울특별시,동작구,지역문화시설,동작구,Public WiFi@Seoul,202101,서울특별시 동작구 노량진로32길 29-6,서울특별시 동작구 본동 8-10,서울특별시 동작구청,02-820-1369,37.512261,126.95697,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,건강가정지원센터,건강가정지원센터,서울특별시,동작구,서민·복지시설,SKT,Public WiFi@Seoul,201812,서울특별시 동작구 동작대로29길 63-26,서울특별시 동작구 동작대로29길 63-26,서울특별시,02-2133-2864,37.5043779,126.9411128,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,동작구치매안심센터,동작구치매안심센터,서울특별시,동작구,관공서,임대망,Public WiFi@Seoul,201901,서울특별시 동작구 남부순환로 2025,서울특별시 동작구 사당동 1049-11,서울특별시,02-1544-8585,37.4763912,126.9736106,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,보라매청소년수련관,슬기동 1층복도,서울특별시,동작구,지역문화시설,KT,Public WiFi@Seoul,201901,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,서울특별시,02-1544-8585,37.4932342,126.9197115,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,공원-7 (꿈돌이어린이),공원 CCTV,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202312,서울특별시 동작구 사당동 300-26,서울특별시 동작구 사당동 300-26,서울특별시 동작구청,02-820-2860,37.480318,126.969987,2024-07-24,I,2026-05-15 18:45,2024-07-31 14:34
3190000,2.02332E+17,중앙대학교 인근거리,서진치과의원 앞 사거리,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 흑석로11길 7,서울특별시 동작구 흑석동 188-14,과기정통부,02-1644-0420,37.507972,126.960211,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,보라매공원,8번 cctv 폴대 상단,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 여의대방로20길 33,서울특별시 동작구 신대방동 722,과기정통부,02-1644-0420,37.494052,126.920744,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,숭실대학교,우리고시텔부근삼거리,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 상도로61길 8-5,서울특별시 동작구 상도동 503-12,과기정통부,02-1644-0420,37.495205,126.955501,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,상도어울마당,3층 중앙,서울특별시,동작구,지역문화시설,SKT,Public WiFi@Seoul,201901,서울특별시 동작구 성대로 180,서울특별시 동작구 상도동 202-237,서울특별시,02-1544-8585,37.4991726,126.9402711,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,문화복지센터2층(동작구보건소),민원실,서울특별시,동작구,관공서,LGU+,Public WiFi@Seoul,201812,서울특별시 동작구 장승배기로10길 42(상도동),서울특별시 동작구 상도동 176-3,서울특별시,02-2133-2864,37.5043783,126.9411123,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,노량진학원가,CCTV폴대상단,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 노량진로 110,서울특별시 동작구,과기정통부,02-1644-0420,37.51318596,126.9380398,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,사당보건분소,민원실,서울특별시,동작구,관공서,LGU+,Public WiFi Free,201812,서울특별시 동작구 동작구 사당로 253-3(사당동),서울특별시 동작구 사당로 253-3,과기정통부,1899-4876,37.483679,126.9758763,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02332E+17,본동종합사회복지관,3층로비,서울특별시,동작구,서민·복지시설,SKT,Public WiFi@Seoul,201901,서울특별시 동작구 노량진로 32길 79,서울특별시 동작구 본동16-3,서울특별시,02-1544-8585,37.5105025,126.956884,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,용양봉저정 가족공원,계단(정자~광장),서울특별시,동작구,관광,동작구,Public WiFi@Seoul,202101,서울특별시 동작구,서울특별시 동작구  본동 산3-9,서울특별시 동작구청,02-820-1369,37.51163,126.95798,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,동작구치매안심센터,동작구치매안심센터,서울특별시,동작구,관공서,임대망,Public WiFi@Seoul,201901,서울특별시 동작구 남부순환로 2025,서울특별시 동작구 사당동 1049-11,서울특별시,02-1544-8585,37.4763912,126.9736106,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,사당종합사회복지관,3층 복도중앙,서울특별시,동작구,서민·복지시설,SKT,Public WiFi@Seoul,201901,서울특별시 동작구 사당로 14길 20,서울특별시 동작구 사당동 268-6,서울특별시,02-1544-8585,37.4832294,126.9714456,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02432E+17,스마트폴08,숭실대입구역 3번출구 뒤,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202312,서울특별시 동작구 상도로 365-2,서울특별시 동작구 상도동 514,서울특별시 동작구청,02-820-2860,37.49573,126.95269,2024-07-24,I,2026-05-15 18:45,2024-07-31 14:34
3190000,2.02332E+17,사당어르신종합복지관,9F_사회교육실,서울특별시,동작구,서민·복지시설,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 남부순환로 2081,서울특별시 동작구 사당동 1044-42,과기정통부,02-1644-0420,37.47704078,126.979857,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,서울특별시 동작구 본동어린이공원,서울특별시 동작구 본동어린이공원,서울특별시,동작구,기타,SKT,Public WiFi@Seoul,201812,,서울특별시 동작구 서울특별시 동작구 본동 483,서울특별시,02-2133-2864,37.5106187,126.9544136,2019-11-04,I,2026-05-15 18:45,2023-05-03 16:10
3190000,2.02432E+17,노들나루공원,#3-3,서울특별시,동작구,기타,서울특별시 동작구,Seoul WiFi@Seoul,202412,서울특별시 동작구 노량진로 247,서울특별시 동작구 본동 258-1,서울특별시 동작구청,02-820-1224,37.512996,126.952766,2024-12-05,I,2026-05-15 18:45,2024-12-12 17:22
3190000,2.02332E+17,동작구보건소,동작구보건소,서울특별시,동작구,관공서,동작구,Public WiFi@Seoul,202211,서울특별시 동작구 장승배기로10길 42,서울특별시 동작구 상도동 176-3,서울특별시 동작구청,02-820-1369,37.504446,126.941212,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
3190000,2.02332E+17,중앙대학교 인근거리,종가댁마늘곱창앞,서울특별시,동작구,기타,LGU+,Public WiFi@Seoul,202303,서울특별시 동작구 서달로14나길 24-5,서울특별시 동작구 흑석동 54-161,과기정통부,02-1644-0420,37.507362,126.962878,2023-05-01,I,2026-05-15 18:45,2023-05-03 16:09
